County_States,2015_Tract_population,adjusted_hdi,unadjusted_hdi,unadjusted_income_index,adjusted_income_index,expect_edu_index,mean_edu_index,final_edu_index,le_index,Macroregion
"Ben Hill County, GA",17477,656.2121848624454,814.1421490859998,870.4305224947595,890.0841851187126,789.0256739573084,776.3727952805062,782.6992346189074,805.3846153846155,South
"Benewah County, ID",9088,860.856462396754,854.801038028354,918.2717322354905,937.9253948594435,776.3303765716621,814.037826874202,795.1841017229319,855.3846153846155,West
"Bennett County, SD",3438,867.0132322320405,860.686595090323,884.3380824457205,903.991745069674,866.6159286891195,805.2892560200546,835.9525923545871,865.3846153846155,Midwest
"Bennington County, VT",36589,541.5389690067885,922.1255631915263,972.5278721059585,992.1815347299116,856.076372431764,897.8398195555128,876.9580959936379,931.6483516483514,Northeast
"Benson County, ND",6794,403.1422539123155,800.2700010180674,928.226983225511,947.8806458494638,825.8671100713487,829.0870935499515,827.4771018106502,763.8461538461536,Midwest
"Bent County, CO",5895,0.0,,852.495050622828,872.148713246781,816.628380691142,753.653015023668,785.140697857405,,West
"Benton County, AR",238198,755.8214522058427,898.2264410601923,955.2905812070903,971.5419438919942,849.3983590135525,855.6019260389394,852.5001425262459,895.1594746716697,South
"Benton County, IA",25803,926.3449370996776,921.2247897956634,969.1261598918875,985.3775225767911,869.6465770443008,857.6002437530531,863.6234103986768,934.945054945054,Midwest
"Benton County, IN",8752,878.9451179705987,875.7674713704328,929.3195106240614,939.4717774641254,800.103022886623,832.3972822964273,816.2501525915253,885.6410256410254,Midwest
"Benton County, MN",39221,715.432272620403,916.0455465501847,950.6211411818994,962.5610706773134,883.4596129480221,858.7892898149621,871.124451381492,930.5494505494507,Midwest
"Benton County, MO",18854,578.6567551197141,861.8032214190463,906.5310568582687,926.184719482222,877.1623971028563,799.14024934812,838.1513232254883,866.923076923077,Midwest
"Benton County, MS",8470,417.714657057286,831.19005198077,899.5666325463719,912.985096502177,856.5636185713149,769.7534027275404,813.1585106494281,824.615384615385,South
"Benton County, OR",86495,741.7638394078746,953.2852678974887,943.5057503429279,944.7190559132264,980.0381100444441,975.8957590145469,977.9669345294957,948.1538461538464,West
"Benton County, TN",16261,834.9777233606479,829.0135496179694,904.2335791838052,923.8872418077588,774.4703969316045,778.1298655728147,776.3001312522098,812.0,South
"Benton County, WA",184930,692.9850560419354,914.6656118971657,960.4755962830209,963.8359230125466,861.4149025650956,870.6750676673047,866.2059362762417,916.6578249336867,West
"Benzie County, MI",17437,608.7093098683754,906.8808648545522,951.3915589171044,971.0452215410571,832.8685936950296,879.4703782998549,856.169485997442,910.3384615384615,Midwest
"Bergen County, NJ",926330,833.576122993524,972.2324322170563,1021.0339460965837,991.120251138681,942.270025169113,928.1371673991819,935.2035962841475,959.4848635235732,Northeast
"Berkeley County, SC",193613,805.7804537723338,882.4977388638027,934.5146714019636,940.5237998165259,853.3220907585263,842.6014672294739,847.9617789940002,875.5750915750917,South
"Berkeley County, WV",108724,306.2275266521652,857.7175254418596,947.0360454449575,946.1324192325393,829.4318768639271,832.2471722856916,830.8395245748095,852.6153846153848,South
"Berks County, PA",413965,730.3034581724282,885.995771446705,935.1871088332716,942.1423096392062,871.6104743051444,818.4769797156692,845.0437270104069,894.8232848232849,Northeast
"Berkshire County, MA",129288,910.3543622295174,931.8968160209203,974.432832585769,982.0220562800308,908.1705242378664,890.1344897013122,899.1525069695892,926.7692307692308,Northeast
"Bernalillo County, NM",673943,753.3324579103559,913.4874300271986,948.3057620369227,952.2851704992968,898.4824404367183,881.1183673607654,889.8004038987418,902.2100122100121,West
"Berrien County, GA",19019,854.9500991403797,848.6937905641621,882.2189269246646,901.8725895486178,841.9006772477584,802.3336429593028,822.1171601035306,843.7948717948717,South
"Berrien County, MI",155565,778.8026866015923,882.1063960709448,929.7864638529715,946.7121836015223,870.7503880008667,848.6552468432557,859.7028174220612,870.6363636363639,Midwest
"Bertie County, NC",20518,653.8824964954198,865.5529314649066,885.3846075250078,905.038270148961,897.9308663853037,760.583455131989,829.2571607586465,870.7692307692306,South
"Bethel Census Area, AK",17776,865.0609366567279,858.7672474297993,889.4263180597683,909.0799806837217,807.2162924734461,773.280544838069,790.2484186557576,903.5897435897436,West
"Bexar County, TX",1825502,848.2902795829843,886.8292513465913,925.285883301985,933.9910910902896,880.2708559301923,826.4381880708132,853.1068971984008,889.5770326539557,South
"Bibb County, AL",22604,206.7853066272745,821.877681700323,900.6526636857033,917.9166942842458,831.4938042432946,789.1339803592037,810.3138923012493,783.076923076923,South
"Bibb County, GA",154816,713.7295814263696,841.9884914112341,889.5045460152031,910.8885337605564,852.1146805489826,819.7346130306488,835.9246467898155,817.8461538461538,South
"Bienville Parish, LA",13977,861.3180899416736,855.2388058337426,915.1043172045596,934.7579798285126,851.5557161590532,793.6445195269648,822.600117843009,831.3846153846155,South
"Big Horn County, MT",13141,861.557418288794,855.167303950908,870.4172351661784,890.0708977901317,796.4396595863889,828.4037544338096,812.4217070100992,884.9230769230769,West
"Big Horn County, WY",11895,911.7267680625473,905.4617405712701,940.3464886868777,960.0001513108314,836.7564790617716,842.2138706015274,839.4851748316496,940.5128205128207,West
"Big Stone County, MN",5134,897.9496398981377,891.9056004129167,960.1170812837573,979.7707439077103,814.5957163590716,836.1294407813402,825.3625785702056,895.897435897436,Midwest
"Billings County, ND",969,936.794752033471,930.8886563021272,1026.04638900928,1045.70005163323,854.773750296138,860.065086006509,857.419418151323,916.9230769230768,Midwest
"Bingham County, ID",45407,664.2167929983668,879.3394084769626,909.5311561554722,929.1848187794254,823.6201839581141,809.9121768539546,816.7661804060344,914.1025641025639,West
"Black Hawk County, IA",132496,873.0064752329611,891.950748669487,929.454239312218,944.0327639553656,867.0273653705626,856.8988396751002,861.9631025228315,892.7567567567568,Midwest
"Blackford County, IN",12476,860.6933596439983,854.6023473748432,912.6319946481294,932.285657272083,796.2277446546677,802.8082391239225,799.517991889295,855.769230769231,Midwest
"Bladen County, NC",34720,144.03313819303,858.056667156581,903.199823509149,922.8534861331024,891.8027610212595,787.9009629155053,839.8518619683824,820.0,South
"Blaine County, ID",21309,0.0,,1002.5234888048942,1022.1771514288486,780.4680375454373,929.6712744921583,855.0696560187972,,West
"Blaine County, MT",6598,861.9258969511527,855.5516516375852,874.4518404201797,894.1055030441332,780.3015339437418,845.5609742502495,812.9312540969958,882.5,West
"Blaine County, NE",551,908.411000749261,902.065338978592,924.765916574245,944.419579198198,854.775828460039,871.338724168913,863.057276314476,919.692307692308,Midwest
"Blaine County, OK",9810,872.6768742881353,866.5716986051737,923.7844131404585,943.4380757644118,846.1619847900605,825.7860101423605,835.9739974662104,844.9230769230769,South
"Blair County, PA",126448,781.0548584901185,879.9072211157652,927.3036744895477,944.0605225252842,845.0225922249459,841.6863156786263,843.354453951786,881.1794871794871,Northeast
"Blanco County, TX",10723,0.0,,969.0420320099045,988.6956946338576,888.7054291590305,850.1394911628515,869.422460160941,,South
"Bland County, VA",6662,872.5452437891031,866.3889615427775,916.054781284884,935.708443908837,874.5158281528685,809.9076614488974,842.211744800883,843.846153846154,South
"Bleckley County, GA",12746,572.3760983744677,852.5090631503244,910.0385218172773,929.6921844412303,911.523666140006,802.9718616972214,857.2477639186136,844.615384615385,South
"Bledsoe County, TN",13686,563.1207977015043,838.4285393228035,889.3267386180854,908.9804012420386,768.272134342969,762.6163988183633,765.4442665806661,880.0,South
"Blount County, AL",57710,289.603312173292,863.3803842814617,911.5793029258239,928.8433335243657,840.7205342828839,785.0832650019008,812.9018996423924,861.0256410256407,South
"Blount County, TN",125188,761.6815812961523,883.3155083160028,941.9677631204872,959.0625435821298,845.329658261714,849.3261709007738,852.3385622181049,871.2553846153846,South
"Blue Earth County, MN",65125,933.5063420806249,927.9098114265198,949.5862348084321,966.8502654069741,921.1379647167602,895.1192144346314,908.128589575696,929.4423076923082,Midwest
"Boise County, ID",6885,0.0,,958.241655811731,965.672124124718,854.364422348223,878.0275376240791,866.1959799861511,,West
"Bolivar County, MS",33803,737.8032161778949,836.8381527349245,865.5077445565984,885.1614071805518,916.3710067015393,776.6213656287036,846.4961861651211,832.087912087912,South
"Bollinger County, MO",12356,859.047799790624,850.1716371765274,906.7089055477867,935.402029933642,862.7764223309456,775.6160693229044,819.196245826925,829.2307692307694,Midwest
"Bon Homme County, SD",7013,918.334569875801,911.9089361368106,924.7996721380496,944.4533347620031,843.529602490032,834.4688088970576,838.999205693545,980.7692307692305,Midwest
"Bond County, IL",17313,897.1297138357003,892.4160882378862,936.6898756244527,951.6014891156423,882.3610352835315,830.136936099449,856.24898569149,887.3076923076925,Midwest
"Bonner County, ID",41066,397.7892708130052,888.7675241893872,933.2438191512779,952.897481775231,803.9288999542764,849.0387380257122,826.4838189899942,915.7692307692307,West
"Bonneville County, ID",107788,774.0137489419825,897.6233543769805,935.4881227704152,952.4138425189657,846.0156512716875,871.7195052743836,858.8675782730357,904.957264957265,West
"Boone County, AR",37227,876.967722165193,870.8133260991268,920.5654570843457,940.2191197082991,838.6018420640303,813.5503439116527,826.0760929878415,869.010989010989,South
"Boone County, IA",26401,925.7591271983987,921.3620322133927,955.4139702454232,969.1629720385424,895.1658253822565,867.7858344101902,881.4758298962236,930.1098901098901,Midwest
"Boone County, IL",53851,514.1534022976126,895.0240250381178,943.0756503155724,957.9872638067616,901.6974287780267,815.5399418898905,858.6186853339586,896.9230769230768,Midwest
"Boone County, IN",60511,828.9232696773188,917.6799983681514,990.82935830516,1001.629239133447,857.7422572430403,917.6629208348497,887.7025890389448,901.7094017094016,Midwest
"Boone County, KY",124617,584.0996109825036,912.4496646046526,963.898758341166,981.1627889397076,870.9524844819128,877.4479190513722,874.2002017666427,896.6153846153845,South
"Boone County, MO",170770,579.8541993372121,930.0733382336709,936.0471649645297,948.3144092822259,955.3478822059053,954.0045952291824,954.6762387175436,916.1538461538462,Midwest
"Boone County, NE",5373,927.3502751736355,921.0861832935965,956.9447675568103,976.5984301807637,917.826672155429,851.5146036395145,884.6706378974716,923.846153846154,Midwest
"Boone County, WV",24000,854.5184376559769,848.3598699397921,919.4167529000347,939.5874350750902,828.043463717343,770.112418619337,799.0779411683401,831.8461538461536,South
"Borden County, TX",705,943.716748744057,937.8036774016532,1032.48940518016,1052.14306780411,844.907407407407,896.9057665260201,870.9065869667139,917.2307692307688,South
"Bosque County, TX",17971,876.4292658627102,872.2940276859853,939.2049848676014,952.6234488234059,817.5413088294981,795.3902203796495,806.4657646045738,877.8021978021977,South
"Bossier Parish, LA",123403,511.0545512425678,860.0857680415619,936.8387597210968,952.0841981688774,844.0594546512381,844.3953764109723,844.227415531105,842.5325443786982,South
"Botetourt County, VA",33155,794.9200511547829,904.2191330084036,972.0824831016266,985.8314848947458,885.1389578993154,857.6299515334277,871.3844547163715,887.6923076923077,South
"Bottineau County, ND",6634,920.59537425828,914.5812776443744,989.7106081950491,1009.3642708190054,796.1466737144369,845.4154140494657,820.7810438819516,943.5897435897436,Midwest
"Boulder County, CO",310032,820.9212147562428,967.1480482094325,1005.7802807165014,991.2458707879787,922.1579383748804,996.7963014194834,959.4771198971819,940.1273209549072,West
"Boundary County, ID",10961,881.8008458674731,875.585856331321,916.7038529632505,936.3575155872045,749.2983570262641,820.9719457099454,785.1351513681045,933.076923076923,West
"Bourbon County, KS",14812,886.9474625429817,880.6857005645413,915.1148369257638,934.7684995497173,891.8574664874457,848.1959959126028,870.0267312000242,858.1538461538463,Midwest
"Bourbon County, KY",20013,595.8914600778904,889.8680060133568,938.0877393252607,950.8472895584996,838.388716277332,810.3667995289258,824.377757903129,889.4230769230767,South
"Bowie County, TX",93155,471.61292617311017,842.079173623231,914.4401836560844,936.1726276837103,843.6046924717982,818.6754212948367,831.1400568833176,829.0769230769231,South
"Bowman County, ND",3221,897.076287569647,891.241207273851,993.961794708423,1013.61545733238,716.6532978029835,854.5342246146731,785.5937612088279,907.6923076923075,Midwest
"Box Butte County, NE",11310,889.4020707886888,883.3553205127197,950.6712297218251,970.324892345779,783.1441542184197,836.7025284319252,809.9233413251726,895.3846153846152,Midwest
"Box Elder County, UT",50991,820.8243958348747,896.6210274709381,925.3792961227198,945.0329587466731,846.5433678890967,860.360683942107,853.4520259156016,907.5384615384615,West
"Boyd County, KY",48917,739.18435564817,866.7635773652347,935.1343023322455,957.2160083221244,852.1387379908592,833.1614127729232,842.6500753818914,834.9650349650348,South
"Boyd County, NE",2039,898.094322967556,891.917430187907,939.447759527487,959.101422151441,812.862155999411,845.6664403711251,829.264298185268,910.769230769231,Midwest
"Boyle County, KY",29388,888.8052392525129,882.5859323361738,923.7388162222834,943.3924788462369,873.2721166633402,841.7967933980539,857.5344550306974,869.4505494505494,South
"Bracken County, KY",8425,856.4059469766116,851.1176268368254,920.6179665286637,937.8819971272056,802.8339877222464,804.3739100290877,803.6039488756669,834.3589743589743,South
"Bradford County, FL",27223,426.7703156740803,847.2425985863961,901.050931629871,920.7045942538242,814.3422753451135,772.737558205219,793.5399167751663,891.5384615384615,South
"Bradford County, PA",62228,837.9116888997723,896.208483770536,947.8888945433656,967.5425571673187,839.0630688780111,834.8501121176879,836.9565904978497,910.7692307692307,Northeast
